13143056	38000000	09	['Why Not Productions', 'Mobra Films', 'Annapurna Pictures', 'Michael De Luca Productions', 'Top Drawer Entertainment', 'Page 114', 'France 2 Cinéma', 'France 3 Cinéma', 'UGC', 'KNM', 'Apache Films', 'Les Films du Fleuve', 'Canal+', 'France Télévisions', 'Atresmedia', 'Movistar+', 'Wallimage', 'Casa Kafka Pictures']	['Western', 'Drama', 'Adventure']	en	122
14293601	1500000	02	['Regency Enterprises', 'Extension 765', 'New Regency Pictures', 'Universal Pictures']	['Horror', 'Thriller']	en	98
3335913	745971	01	['Number 9 Films', 'BBC Films']	['Drama', 'Romance']	en	110
13539709	2000000	01	['Scott Rudin Productions', 'A24']	['Comedy', 'Drama']	en	94
38600000	24625000	04	['ARP Sélection', 'EuropaCorp']	['Comedy', 'Action']	fr	102
579220560	70000000	02	['Bona Film Group', 'The P.L.A Navy Government TV Art Central of China', 'Star Dream Studio Media', 'Emperor Film Production', 'Film Fireworks Production', 'ZAK Film Productions']	['Action', 'Thriller', 'War', 'Drama']	zh	142
20572691	12000000	12	['Annapurna Pictures', 'Plan B Entertainment', 'PASTEL']	['Drama', 'Romance']	en	120
37807625	25000000	12	['Focus Features', 'Working Title Films', 'Perfect World Pictures']	['Drama', 'History']	en	124
38673750	20000000	12	['Robert Cort Productions', 'Participant Media']	['Drama', 'History']	en	120
29152618	19000000	10	['Tyler Perry Studios', 'Paramount Players', 'BET Films']	['Comedy', 'Romance']	en	110
12780692	39000000	12	['DreamWorks Pictures', 'ImageMovers']	['Drama', 'Comedy', 'Fantasy']	en	116
956425	1000000	04	['Snowfort Pictures', 'Pfaff & Pfaff Productions', 'Love & Death Productions', 'Rustic Films']	['Science Fiction', 'Horror', 'Thriller']	en	112
2900000	7000000	09	['Bron Studios', 'Phantom Four', 'Creative Wealth Media Finance', 'Foxtail Entertainment', 'Neon', 'Refinery29', 'AGBO']	['Thriller', 'Comedy', 'Horror']	en	108
40462793	42000000	12	['Mosaic', 'Columbia Pictures', 'Gary Sanchez Productions', 'Mimran Schur Pictures', 'Mosaic Media Group']	['Mystery', 'Adventure', 'Comedy', 'Crime']	en	90
470901	5000000	08	['Moon River Studios', 'Aloe Entertainment', 'Lionsgate']	['Crime', 'Horror', 'Thriller']	en	100
18850674	13500000	04	['Broken Lizard Industries', 'Cataland Films', "Needle's Eye Productions", 'Fox Searchlight Pictures']	['Comedy', 'Crime', 'Mystery']	en	100
17506878	24000000	08	['Automatik Entertainment', 'Metro-Goldwyn-Mayer']	['Drama', 'History', 'Thriller']	en	124
18754051	4954500	06	['Protagonist Pictures', 'Opus Film', 'MK2 Productions', 'Film4 Productions', 'ARTE', 'British Film Institute', 'BFI Film Fund']	['Drama', 'Romance', 'War', 'Music']	pl	88
2525738	3500000	05	['Arclight Films', 'Omeira Studio Partners', 'Killer Films', 'Fibonacci Films', 'Big Indie Pictures']	['Drama']	en	113
2137751	10000000	09	['Head Gear Films', 'Metrol Technology', 'Prospect 3', 'Stray Dog Films']	['War', 'Drama']	pl	107
78720293	10000000	05	['June Pictures']	['Comedy', 'Romance', 'Drama']	en	104
6897446	258158	10	['Waypoint Entertainment', 'A24', 'Scott Rudin Productions']	['Drama']	en	86
2847319	3000000	06	['Film4 Productions', 'RAW', 'Lava Bear Films']	['Drama', 'Crime', 'Documentary']	en	117
17997350	11318430	05	['Lucky Red', 'Memento Films Production', 'Morena Films']	['Drama']	es	132
38830219	5500000	05	['Riverstone Pictures', 'Open Road Films']	['Adventure', 'Crime', 'Family', 'Comedy']	en	92
20121318	4920975	04	['Películas Pendelton', 'Morena Films', 'Movistar+', 'Realizaciones Sol S.A.', 'TVE']	['Drama', 'Comedy']	es	124
2842040	13749400	04	['Quad Productions', 'Section 9', 'Christal Films', 'Esprits Frappeurs', 'TF1 Films Production', 'TF1 Droits Audiovisuels', 'Atitlan', 'Mitico', 'Ten Films', 'Canal+', 'Ciné+', 'TF1', 'TMC', 'Téléfilm Canada', 'C8 Films']	['Drama', 'Science Fiction', 'Thriller']	fr	90
242115	12000000	01	['Bobker / Kruger Films', 'Covert Media', 'Forthcoming Films', 'Bert Marcus Film']	['Romance', 'History']	en	114
7997774	10000000	09	['FilmNation Entertainment', 'Nostromo Pictures', 'Temple Hill Entertainment', '17-28 Black Production']	['Drama', 'Romance']	en	118
17665000	19000000	06	['Lionsgate']	['Comedy']	en	103
81673897	31000000	01	['Bhansali Productions', 'Viacom 18 Motion Pictures']	['Drama', 'History', 'Romance']	hi	164
5059608	19000000	06	['Dickhouse Productions', 'Paramount']	['Comedy', 'Drama']	en	85
10452324	3000000	08	['El Deseo', 'K&S Films', 'INCAA', 'Underground Producciones', 'Telefe']	['Crime', 'Drama']	es	115
2455027	8000000	04	['The Bureau', 'Film4 Productions', 'BFI Film Fund']	['Drama', 'Adventure']	en	121
2115765	2000000	06	['Burn Later Productions', 'Houston King Productions', 'Park Pictures Features']	['Drama', 'Music', 'Comedy', 'Family']	en	97
21753365	14000000	01	['Screen Gems']	['Thriller', 'Action', 'Crime']	en	88
4536348	18000000	02	['BBC Films', 'Blueprint Pictures', 'StudioCanal']	['Drama', 'Adventure']	en	102
